productID	commentID	content	appendDate	dayNum	photosNum	reply	
18741480566	251906122586	已经起球了~~~~~毛茸茸的~~~~~不想再穿了~~~~~~	2015-10-07 15:19:02	17	1	
18741480566	253653358657	看着无色差评论率是90%，真想知道这些亲们的眼睛咋了。	2015-10-12 18:58:43	0	1	
18741480566	253378585997	衣服真的让我失望，现在都毛线球球了 质量太差了，真是一分钱一分货 再也不会到你家买了	2015-10-20 20:41:43	14	1	
18741480566	252931651324	不好意思评论错了！衣服质量非常好没有色差！很厚实！物流相当给力！衣服做工精细，布料不错！价格很便宜，买到就是赚到了！非常满意的一次购物！历史以来买的最便宜质量非常好的衣服！！	2015-09-30 19:01:50	0	5	
18741480566	252473077604	第一次穿背后衔接的缝就破了，开线了，还起毛毛了，真真的也是服了	2015-10-05 19:18:42	6	1	
18741480566	252984527621	质量不好，才穿了一天衣袖就裂开了，还多处起毛。	2015-10-10 19:15:47	3	2	
18741480566	253504399633	这衣服质量有问题，只穿了几次，现在衣服到处是毛球，起毛起的厉害，客服说了，这是他们设计的，磨毛。 他的意思是说衣服就是这样的爱起毛！ 还要我自己去买个去毛器！ 亏你想的出来！ 上当受骗了！马蛋	2015-10-19 13:26:08	7	1	
18741480566	251343195573	美哒哒，，永远支持老板生意兴隆	2015-09-14 22:53:56	0	1	
18741480566	253851024781	很好！	2015-10-13 15:21:55	0	1	
18741480566	253093632165	买的朋友注意了，这衣服起球，没法穿，一分钱，一分货	2015-10-21 10:42:17	18	1	
18741480566	239770792269	质量好，很修身，跟图片一样无色差。正是我想要的，超级喜欢，快递也很给力，感谢客服	2015-04-22 18:03:16	3	1	
18741480566	251339167936	越看越垃圾，跟图片出入太大！这哪里是韩版修身、这就是普通的版型，试了一下，直接垃圾桶了！	2015-09-17 00:06:38	0	1	
18741480566	253486002870	质量很好！没起球没掉色！朋友们问我在哪买的！他们都要买呢！点赞！	2015-10-13 06:58:08	0	1	
18741480566	252935864509	谢谢老板的诚信 真没掉色	2015-10-24 11:08:53	19	1	
18741480566	251415702486	质量很好，试穿了下，很好，很划算	2015-09-13 12:53:06	0	1	
18741480566	252080278642	下次还来	2015-09-20 22:58:51	0	1	
18741480566	252085506572	很不错呦，还便宜！	2015-10-17 10:32:05	22	1	
18741480566	252876459234	会起球，衣服不怎么好，介意的不要买，	2015-10-09 17:50:48	7	1	
18741480566	252747643337	老板很好，但是衣服质量很差，有很多线头，掉色。	2015-10-03 13:20:42	1	1	
18741480566	252543728376	好看吧：布料很软，忘了发图了，给亲们做个参考	2015-09-26 13:57:01	2	2	
18741480566	252701264492	起球不太好	2015-10-05 21:38:45	6	1	
18741480566	253772383109	一直不喜欢衬衣里面的针=_=	2015-10-14 23:47:02	0	1	
18741480566	252625225832	很满意！挺舒服！	2015-10-12 12:15:05	15	1	
18741480566	251599688815	衣服做工精细，码数很准。	2015-09-19 08:31:36	0	1	
18741480566	252723005362	质量尺寸，不标准。衣服不是正品，起球，已经开线了	2015-10-15 08:00:04	20	1	
18741480566	252410458425	还会买的	2015-09-26 15:26:01	0	1	
18741480566	254220139096	欺骗顾客	2015-10-18 13:25:27	0	1	
18741480566	253366712488	不褪色,很厚实很好不次再买一件	2015-10-22 18:46:49	13	1	
18741480566	241457456839	跟图片一样无色差。正是我想要的，超级喜欢，快递也很给力，感谢客服	2015-05-11 20:33:17	5	5	
18741480566	253686504546	穿了四五天起毛很严重……………………	2015-10-19 14:42:27	8	1	
18741480566	250891298288	穿上以后几天就起球了看着好 料子太差了	2015-10-10 10:12:23	29	1	
18741480566	253442762412	棒！	2015-10-21 00:00:50	12	1	
18741480566	252858026550	宝贝无色差，穿上很舒服，感觉棒棒的	2015-10-13 10:44:40	11	1	
18741480566	252117741240	东西不错以前买的哪个和这个一样但是这个便宜很多	2015-10-14 12:41:17	22	1	
18741480566	252490794910	衣服质量杠杠的，早知道多买两件就好了	2015-10-11 03:26:56	13	1	
18741480566	251630344926	穿了段时间感觉真的蛮舒适的呢?	2015-10-06 00:32:48	16	1	
18741480566	251810681818	质量很好，孩子说穿上很舒服，买好几件送人，时尚，青春，推荐	2015-09-26 13:01:11	8	1	
18741480566	252630044332	衣服大小刚好，很合身，就是肚子大了点，该减肥了。	2015-10-02 13:34:04	0	1	
18741480566	253316545306	很受同事喜欢，不过衣服的颜色没有图片鲜艳。	2015-10-08 11:43:25	0	1	
18741480566	252510496698	非常满意 ！！！质量杠杠的！！	2015-10-08 13:00:48	11	1	
18741480566	252375667014	衣服有个扣子口都没开线	2015-10-14 22:26:35	15	1	
18741480566	251170287484	你确定没有给我发错颜色？要么就是色差太大，我选的这个颜色，发过来确实这个 你在逗我？	2015-09-14 18:05:34	0	1	
18741480566	252457775840	虽然没换号吗，衣服小点，穿着舒服	2015-10-01 10:34:43	0	1	
18741480566	254847926798	咪嘻咪嘻	2015-10-23 02:14:37	0	1	
18741480566	253486639479	一分钱 一分货 起球了	2015-10-20 13:47:52	14	1	
18741480566	252368767905	值得购买	2015-09-29 08:34:40	0	1	
18741480566	252032641058	宝贝真好，服务好质量优，想要买的淘友们早下手为先。	2015-09-22 14:44:00	0	2	
18741480566	252025053216	起球，天哪，质量不怎么好，哎，	2015-10-25 14:35:13	35	1	
18741480566	252730609836	很适合	2015-10-01 18:17:57	0	1	
18741480566	253365848630	很划得来就是有点起球	2015-10-25 20:40:08	15	1	
18741480566	252682189198	胳膊下面部位很快起毛球儿了，不知怎么回事，就是做工不错，	2015-10-04 21:36:31	6	1	
18741480566	253335952579	穿了两天感觉很好	2015-10-10 19:11:53	4	1	
18741480566	252584650360	穿了两天，的确很保暖防风。赞	2015-10-10 17:51:17	13	1	
18741480566	250758044207	穿了一段时间，衣服起毛球特别多，气死我了，真差	2015-09-18 17:36:07	8	1	
18741480566	252166975525	衣服质量不错，值！	2015-09-27 18:52:46	2	1	
18741480566	253860384745	衣服穿了一天就起了好多毛須須	2015-10-15 07:35:39	2	1	
18741480566	252152046315	起球	2015-10-15 23:06:20	22	1	
18741480566	254205140713	衣服不变形，很厚实。	2015-10-23 22:50:57	15	1	
18741480566	254127892759	不错	2015-10-17 10:39:03	0	1	
18741480566	253082092406	颜色还可以，就是穿着大，………哎！失败的一次购物	2015-10-11 22:15:18	3	1	
18741480566	251424948276	这布料不好，刚穿了两天就起毛了	2015-09-19 13:25:46	4	1	
18741480566	241415920463	宝贝很不错，没有色差，做工也不错，没有多余的线头，穿着很合身，比较满意。很开心的一次网购。	2015-05-10 22:48:20	7	1	
18741480566	252452625309	宝贝衣服太好了，不起球不掉色，面料柔软舒适，老公特别喜欢，大赞！	2015-10-04 14:53:01	7	1	
18741480566	252516208610	宝贝穿上挺舒服，合身就是有点起求。	2015-10-06 21:46:25	11	1	
18741480566	254646921028	质量很好，而且物流也快，大赞。	2015-10-25 08:40:36	3	1	
18741480566	253262770940	说实话！色差太大了！穿起来有点显老！	2015-10-11 06:53:25	1	1	
18741480566	253496101464	掉色图片	2015-10-11 15:48:20	0	1	
18741480566	252932006974	衣服13天才收到，175的我买了170的，穿上又大又没有弹性又不修身，真的不建议购买	2015-10-03 23:30:51	2	1	
18741480566	252003063015	穿的非常舒服！	2015-09-22 06:56:30	1	1	
18741480566	252981601315	衣服好，适合现在穿，薄衣服款。	2015-10-10 22:48:13	6	1	
18741480566	253782626081	衣服码号有点偏大，老公穿的不好看没有型。如果码号正规穿起来应该不错，大家选择时注意一哈	2015-10-16 07:43:49	1	1	
18741480566	252523422275	太差劲了！！	2015-09-28 11:38:17	0	1	
18741480566	252224497199	衣服洗了好几遍也没褪色，很值！	2015-09-24 10:42:48	0	1	
18741480566	253422169056	有起球，不过这种料子应该是难免的	2015-10-19 06:31:56	7	1	
