productID	commentID	content	appendDate	dayNum	photosNum	reply	
520514318543	254120755810	衣特别好，客服也棒棒哒～五分好评^ω^	2015-10-15 18:45:28	2	1	
520514318543	252921959129	版型还可以上身效果很好。喜欢	2015-10-07 20:51:50	5	1	
520514318543	254034392149	宝贝质量很好，	2015-10-16 20:09:27	0	1	
520514318543	251618188491	忘了感谢小猪了，，，，衣服很好啦	2015-09-23 22:12:51	3	1	
520514318543	250151679996	都很不错，森马一直都是我比较信赖的品牌，店员服务态度很好，物流很快，谢谢香蕊！！	2015-09-04 07:28:17	1	1	
520514318543	248733404210	客服罗绮，001服务态度很好，	2015-08-15 11:46:05	0	1	
520514318543	250094638359	外甥穿了非常喜欢。质量也不错	2015-09-02 23:58:07	3	1	
520514318543	248884961660	蓝楹客服态度好好的?，下次一定还来	2015-08-15 16:07:50	0	1	
520514318543	253458711435	质量不错?	2015-10-09 04:39:44	0	1	
520514318543	253229649093	衣服有点大。是否换货过两天再说。\n可能因为十一过节原因，到货慢一些，其他方面很好。	2015-10-06 15:20:05	0	1	
520514318543	249604469684	今天仔细看才发现，吊牌是L号，衣服标签是XL，唉，等孩子再长长个，再穿吧	2015-08-27 10:31:33	1	1	
520514318543	253330437948	挺好的，挺厚的，穿起来听精神的	2015-10-10 15:52:32	0	1	
520514318543	254194589986	十万个好评	2015-10-17 13:30:26	0	1	
520514318543	252155295118	衣服很好 店主不错 值得信赖	2015-09-30 20:44:10	5	1	
520514318543	252016839906	还没穿，看着质量不错，喜欢。	2015-09-22 13:09:13	16	1	
520514318543	249741126348	客服小蝶态度很好	2015-08-28 17:12:11	0	1	
520514318543	251901303487	衣服买来穿了几天 洗一次就褪色我也是醉了 差评大大的差评 附图	2015-10-06 17:39:29	16	1	
520514318543	253773627635	宝贝收到了，谢谢斯雨亲亲的介绍，吗很正，就是穿起来有些宽大！	2015-10-14 12:26:16	0	1	
520514318543	253860242935	是正品	2015-10-16 10:47:39	0	1	
520514318543	253750343913	里边掉毛	2015-10-25 15:22:50	12	1	
520514318543	253059347157	衣服很不错的，很好看	2015-10-24 21:23:38	17	1	
520514318543	253373512438	第一次忘写了 衣服和描述相符 穿上之后很帅！森马就是好！以后还会来的！好评。。	2015-10-09 20:28:43	0	1	
520514318543	250118864511	太垃圾了。严重掉色。白色袖子都变蓝了！	2015-10-25 13:22:51	57	1	
520514318543	250026810162	衣服收到了，很喜欢，客服雪松态度很好呢，以后会常来的	2015-08-28 07:36:16	0	1	
520514318543	254304956793	掉绒掉色	2015-10-21 16:38:23	27	1	
520514318543	253807874262	还不错	2015-10-20 15:45:22	5	1	
520514318543	250036348208	质量不失望，不过我喜欢纯白的袖子这个是米白的	2015-09-05 14:50:58	4	1	
520514318543	254031367480	给男票买的 他穿很帅? 一直是森马的忠实顾客 以后还会经常来的～	2015-10-15 13:50:15	30	1	
520514318543	252046355826	不好，买了两件袖子黄的，洗不下去	2015-09-21 13:01:58	17	1	
520514318543	250528057844	这款有点掉色	2015-09-02 16:12:08	0	2	亲，您好，很抱歉这次购物没能让您满意，请您谅解哦！深色衣服一般是会褪色的哦，专业上称之为浮色的。建议您冷水单独反面洗涤，放点盐或者醋可以起到去浮色和固色的作用，一两次就可以了呢。
